First_pokemon,Second_pokemon,Winner,id_x,First_Type_1,First_Total,First_Hit_points,First_Attack,First_Defense,First_Special_attack,First_Special_defense,First_Speed,id_y,Second_Type_1,Second_Total,Second_Hit_points,Second_Attack,Second_Defense,Second_Special_attack,Second_Special_defense,Second_Speed,target
34,399,34,34,Ground,450,75,100,110,45,55,65,399,Ice,290,70,40,50,55,50,25,1
681,387,387,681,Fighting,350,45,85,50,55,50,65,387,Ghost,455,64,115,65,83,63,65,0
71,651,651,71,Psychic,500,55,50,45,135,95,120,651,Bug,495,70,135,105,60,105,20,0
459,579,579,459,Bug,424,60,59,85,79,105,36,579,Normal,264,50,55,50,36,30,43,0
798,348,798,798,Psychic,600,80,110,60,150,130,70,348,Water,305,45,90,20,65,20,65,1
338,471,338,338,Electric,295,40,45,40,65,40,65,471,Water,475,111,83,68,92,82,39,1
113,86,113,113,Ground,320,50,50,95,40,50,35,86,Water,315,90,65,65,40,40,15,1
113,559,559,113,Ground,320,50,50,95,40,50,35,559,Fire,418,90,93,55,70,55,55,0
138,429,429,138,Bug,600,65,155,120,65,90,105,429,Psychic,600,50,150,50,150,50,150,0
663,626,663,663,Steel,520,60,100,115,70,85,90,626,Water,355,54,78,103,53,45,22,1
571,338,338,571,Grass,316,50,53,48,53,48,64,338,Electric,295,40,45,40,65,40,65,0
485,677,677,485,Steel,300,57,24,86,24,86,23,677,Ice,485,70,50,30,95,135,105,0
640,9,9,640,Psychic,370,65,40,50,125,60,30,9,Fire,634,78,104,78,159,115,100,0
543,525,525,543,Fire,600,91,90,106,130,106,77,525,Ice,530,110,130,80,70,60,80,0
393,530,393,393,Dark,465,65,130,60,75,60,75,530,Ghost,525,45,100,135,65,135,45,1
111,154,154,111,Grass,325,60,40,80,60,45,40,154,Rock,515,80,105,65,60,75,130,0
161,444,444,161,Dragon,420,61,84,65,70,70,70,444,Normal,485,85,120,70,50,60,100,0
50,67,67,50,Grass,395,60,65,70,85,75,40,67,Water,385,65,65,65,50,50,90,0
429,79,429,429,Psychic,600,50,150,50,150,50,150,79,Water,335,40,40,35,50,100,70,1
238,465,465,238,Fire,410,50,50,120,80,80,30,465,Electric,405,60,45,70,45,90,95,0
525,190,525,525,Ice,530,110,130,80,70,60,80,190,Fairy,245,35,20,65,40,65,20,1
609,96,609,609,Grass,280,45,35,50,70,50,30,96,Poison,325,80,80,50,40,50,25,1
226,314,314,226,Fairy,300,60,80,50,40,40,30,314,Normal,670,150,160,100,95,65,100,0
267,494,494,267,Rock,410,70,84,70,65,70,51,494,Dragon,600,108,130,95,80,85,102,0
345,192,192,345,Grass,400,50,60,45,100,80,65,192,Psychic,320,40,50,45,70,45,70,0
467,149,467,467,Water,495,85,105,55,85,50,115,149,Normal,395,65,60,70,85,75,40,1
750,119,119,750,Steel,448,59,110,150,45,49,35,119,Poison,490,65,90,120,85,70,60,0
266,155,155,266,Rock,300,50,64,50,45,50,41,155,Rock,615,80,135,85,70,95,150,0
481,689,481,481,Normal,452,71,82,64,64,59,112,689,Normal,350,70,83,50,37,50,60,1
668,577,668,668,Psychic,485,75,75,75,125,95,40,577,Psychic,292,76,25,45,67,55,24,1
549,263,263,549,Water,600,100,100,100,100,100,100,263,Electric,580,90,85,75,115,100,115,0
390,25,25,390,Ghost,455,40,70,130,60,130,25,25,Normal,253,30,56,35,25,35,72,0
418,294,418,418,Dragon,600,80,80,90,110,130,110,294,Water,220,40,30,30,40,50,30,1
182,690,690,182,Bug,250,40,60,40,40,40,30,690,Normal,510,100,123,75,57,75,80,0
706,760,706,706,Electric,580,79,105,70,145,80,101,760,Rock,500,72,105,115,54,86,68,1
58,622,58,58,Normal,290,40,45,35,40,40,90,622,Dark,488,65,90,115,45,115,58,1
691,544,544,691,Dark,370,70,55,75,45,65,60,544,Normal,670,110,160,110,80,110,100,0
373,52,373,373,Water,468,110,78,73,76,71,60,52,Bug,285,35,70,55,45,55,25,1
408,363,408,408,Dragon,420,65,95,100,60,50,50,363,Grass,335,50,85,40,85,40,35,1
795,185,795,795,Dragon,600,108,100,121,81,95,95,185,Water,330,75,38,38,56,56,67,1
710,281,710,710,Ground,600,89,145,90,105,80,91,281,Water,310,50,70,50,50,50,40,1
732,439,732,732,Fire,499,78,81,71,74,69,126,439,Water,314,53,51,53,61,56,40,1
503,106,503,503,Poison,500,70,90,110,60,75,95,106,Psychic,483,85,73,70,73,115,67,1
43,422,422,43,Fire,299,38,41,40,50,65,65,422,Water,670,100,100,90,150,140,90,0
431,136,136,431,Psychic,600,50,70,160,70,160,90,136,Fire,495,65,95,57,100,85,93,0
192,768,768,192,Psychic,320,40,50,45,70,45,70,768,Rock,521,82,121,119,69,59,71,0
147,785,147,147,Electric,525,65,65,60,110,95,130,785,Ghost,494,65,90,122,58,75,84,1
616,579,616,616,Fire,480,105,140,55,30,55,95,579,Normal,264,50,55,50,36,30,43,1
624,41,41,624,Ghost,303,38,30,85,55,65,30,41,Fairy,323,70,45,48,60,65,35,0
376,351,351,376,Ground,300,40,40,55,40,70,55,351,Water,400,130,70,35,70,35,60,0
761,637,637,761,Poison,320,50,60,60,60,60,30,637,Psychic,390,60,45,70,75,85,55,0
224,614,614,224,Steel,510,75,85,200,55,65,30,614,Ground,519,95,117,80,65,70,92,0
197,34,34,197,Electric,610,90,95,105,165,110,45,34,Ground,450,75,100,110,45,55,65,0
310,629,629,310,Grass,295,60,40,60,40,60,35,629,Rock,567,75,140,65,112,65,110,0
171,219,219,171,Fire,405,58,64,58,80,65,80,219,Normal,455,70,80,65,90,65,85,0
572,760,572,572,Grass,498,75,98,63,98,63,101,760,Rock,500,72,105,115,54,86,68,1
787,116,116,787,Ghost,494,75,95,122,58,75,69,116,Fighting,455,50,105,79,35,110,76,0
387,775,387,387,Ghost,455,64,115,65,83,63,65,775,Dragon,300,45,50,35,55,75,40,1
538,87,538,538,Psychic,580,75,75,130,75,130,95,87,Water,490,95,75,110,100,80,30,1
103,7,103,103,Ghost,600,60,65,80,170,95,130,7,Fire,534,78,84,78,109,85,100,1
487,576,576,487,Rock,290,50,80,95,10,45,10,576,Water,498,75,98,63,98,63,101,0
544,401,544,544,Normal,670,110,160,110,80,110,100,401,Ice,530,110,80,90,95,90,65,1
227,298,298,227,Fairy,450,90,120,75,60,60,45,298,Grass,340,70,70,40,60,40,60,0
708,503,503,708,Dragon,680,100,150,120,120,100,90,503,Poison,500,70,90,110,60,75,95,0
319,163,163,319,Normal,360,84,71,43,71,43,48,163,Psychic,680,106,110,90,154,90,130,0
209,191,209,209,Bug,390,65,65,45,75,45,95,191,Fairy,405,55,40,85,80,105,40,1
463,641,641,463,Bug,244,30,30,42,30,42,70,641,Psychic,490,110,65,75,125,85,30,0
440,35,440,440,Water,405,64,66,68,81,76,50,35,Poison,275,55,47,52,40,40,41,1
291,148,148,291,Bug,395,60,70,50,100,50,65,148,Fire,525,65,130,60,95,110,65,0
643,218,643,643,Water,473,75,87,63,87,63,98,218,Psychic,405,190,33,58,33,58,33,1
363,677,677,363,Grass,335,50,85,40,85,40,35,677,Ice,485,70,50,30,95,135,105,0
237,199,199,237,Fire,250,40,40,40,70,40,20,199,Water,250,70,20,50,20,50,40,0
673,354,673,673,Dragon,410,66,117,70,40,50,67,354,Fire,460,70,100,70,105,75,40,1
512,32,512,512,Grass,594,90,132,105,132,105,30,32,Electric,485,60,90,55,90,80,110,1
616,615,616,616,Fire,480,105,140,55,30,55,95,615,Fire,315,70,90,45,15,45,50,1
114,302,302,114,Ground,425,60,80,110,50,80,45,302,Water,270,40,30,30,55,30,85,0
716,632,716,716,Normal,600,100,77,77,128,128,90,632,Dark,330,40,65,40,80,40,65,1
491,399,491,491,Ghost,485,50,92,108,92,108,35,399,Ice,290,70,40,50,55,50,25,1
344,551,551,344,Bug,400,65,47,55,73,75,85,551,Grass,600,100,100,100,100,100,100,0
216,448,216,216,Ghost,435,60,60,60,85,85,85,448,Bug,384,77,85,51,55,51,65,1
616,353,616,616,Fire,480,105,140,55,30,55,95,353,Fire,305,60,60,40,65,45,35,1
72,483,72,72,Psychic,590,55,50,65,175,95,150,483,Poison,329,63,63,47,41,41,74,1
31,529,31,31,Electric,320,35,55,40,50,50,90,529,Rock,525,60,55,145,75,150,40,1
394,550,550,394,Dark,565,65,150,60,115,60,115,550,Dark,600,70,90,90,135,90,125,0
453,378,453,453,Grass,515,60,70,65,125,105,90,378,Rock,355,66,41,77,61,87,23,1
257,528,528,257,Fighting,455,50,95,95,35,110,70,528,Psychic,618,68,165,95,65,115,110,0
563,470,563,563,Water,528,95,100,85,108,70,70,470,Water,325,76,48,48,57,62,34,1
439,174,174,439,Water,314,53,51,53,61,56,40,174,Water,405,65,80,80,59,63,58,0
301,58,301,301,Normal,430,60,85,60,50,50,125,58,Normal,290,40,45,35,40,40,90,1
645,393,393,645,Ice,395,51,65,65,80,75,59,393,Dark,465,65,130,60,75,60,75,0
203,116,116,203,Grass,250,35,35,40,35,55,50,116,Fighting,455,50,105,79,35,110,76,0
390,270,270,390,Ghost,455,40,70,130,60,130,25,270,Psychic,680,106,90,130,90,154,110,0
436,54,436,436,Fire,309,44,58,44,58,44,61,54,Bug,305,60,55,50,40,55,45,1
388,594,388,388,Ghost,555,64,165,75,93,83,75,594,Fighting,405,85,105,85,40,50,40,1
517,760,760,517,Grass,535,100,100,125,110,50,50,760,Rock,500,72,105,115,54,86,68,0
434,423,423,434,Grass,405,75,89,85,55,65,36,423,Water,770,100,150,90,180,160,90,0
4,682,682,4,Grass,625,80,100,123,122,120,80,682,Fighting,510,65,125,60,95,60,105,0
295,598,598,295,Water,340,60,50,50,60,70,50,598,Water,509,105,95,75,85,75,74,0
794,324,794,794,Dark,680,126,131,95,131,98,99,324,Rock,375,30,45,135,45,90,30,1
583,325,583,583,Electric,497,75,100,63,80,63,116,325,Normal,260,50,45,45,35,35,50,1
433,428,428,433,Grass,318,55,68,64,45,55,31,428,Steel,600,100,100,100,100,100,100,0
70,109,70,70,Psychic,400,40,35,30,120,70,105,109,Electric,330,40,30,50,55,55,100,1
393,454,393,393,Dark,465,65,130,60,75,60,75,454,Rock,350,67,125,40,30,30,58,1
179,358,358,179,Normal,442,100,50,50,76,96,70,358,Psychic,470,80,45,65,90,110,80,0
44,138,138,44,Fire,505,73,76,75,81,100,100,138,Bug,600,65,155,120,65,90,105,0
40,133,133,40,Poison,505,81,102,77,85,75,85,133,Bug,500,70,110,80,55,80,105,0
738,492,492,738,Fairy,303,44,38,39,61,79,42,492,Dragon,300,58,70,45,40,45,42,0
555,212,212,555,Grass,308,45,45,55,45,55,63,212,Psychic,525,65,65,60,130,95,110,0
667,192,192,667,Psychic,335,55,55,55,85,55,30,192,Psychic,320,40,50,45,70,45,70,0
661,632,632,661,Steel,300,40,55,70,45,60,30,632,Dark,330,40,65,40,80,40,65,0
452,289,289,452,Grass,280,40,30,35,50,70,55,289,Bug,195,45,45,35,20,30,20,0
653,512,512,653,Grass,464,114,85,70,85,80,30,512,Grass,594,90,132,105,132,105,30,0
151,367,367,151,Rock,495,70,60,125,115,70,55,367,Dragon,590,75,110,110,110,105,80,0
402,432,432,402,Water,345,35,64,85,74,55,32,432,Psychic,600,50,95,90,95,90,180,0
730,202,202,730,Normal,278,45,50,43,40,38,62,202,Water,500,90,75,75,90,100,70,0
25,40,40,25,Normal,253,30,56,35,25,35,72,40,Poison,505,81,102,77,85,75,85,0
757,407,407,757,Dark,288,53,54,53,37,46,45,407,Dragon,300,45,75,60,40,30,50,0
379,698,698,379,Rock,495,86,81,97,81,107,43,698,Bug,360,55,85,55,50,55,60,0
221,646,646,221,Bug,465,75,90,140,60,60,40,646,Ice,535,71,95,85,110,95,79,0
83,724,83,83,Rock,495,80,120,130,55,65,45,724,Fire,534,75,69,72,114,100,104,1
374,593,593,374,Water,308,43,80,65,50,35,35,593,Fighting,305,75,80,55,25,35,35,0
659,208,208,659,Grass,305,44,50,91,24,86,10,208,Grass,425,75,75,55,105,85,30,0
330,318,330,330,Steel,480,50,105,125,55,95,50,318,Normal,240,64,51,23,51,23,28,1
731,188,731,731,Fire,382,62,73,55,56,52,84,188,Fairy,218,50,25,28,45,55,15,1
755,43,43,755,Fairy,341,62,48,66,59,57,49,43,Fire,299,38,41,40,50,65,65,0
495,674,674,495,Dragon,700,108,170,115,120,95,92,674,Dragon,540,76,147,90,60,70,97,0
472,444,472,472,Normal,482,75,100,66,60,66,115,444,Normal,485,85,120,70,50,60,100,1
261,799,261,261,Normal,490,95,80,105,40,70,100,799,Psychic,680,80,160,60,170,130,80,1
168,372,372,168,Grass,405,60,62,80,63,80,60,372,Water,288,50,48,43,46,41,60,0
590,577,590,590,Ground,508,110,135,60,50,65,88,577,Psychic,292,76,25,45,67,55,24,1
759,414,414,759,Rock,306,42,52,67,39,56,50,414,Steel,700,80,145,150,105,110,110,0
722,475,475,722,Fire,307,40,45,40,62,60,60,475,Normal,350,55,66,44,44,56,85,0
331,94,94,331,Steel,330,50,70,100,40,40,30,94,Water,325,65,45,55,45,70,45,0
586,146,146,586,Rock,515,85,135,130,60,80,25,146,Water,525,130,65,60,110,95,65,0
53,527,527,53,Bug,405,60,95,80,60,80,30,527,Psychic,518,68,125,65,65,115,80,0
390,705,705,390,Ghost,455,40,70,130,60,130,25,705,Electric,580,79,115,70,125,80,111,0
427,132,427,427,Dragon,780,105,180,100,180,100,115,132,Psychic,460,40,45,65,100,120,90,1
276,196,276,276,Grass,630,70,110,75,145,85,145,196,Electric,510,90,75,85,115,90,55,1
534,644,534,534,Electric,520,50,65,107,105,107,86,644,Ice,305,36,50,50,65,60,44,1
752,669,752,752,Steel,520,60,50,150,50,150,60,669,Ghost,275,50,30,55,65,55,20,1
80,36,80,80,Water,515,80,70,65,80,120,100,36,Poison,365,70,62,67,55,55,56,1
284,650,284,284,Water,635,100,150,110,95,110,70,650,Bug,315,50,75,45,40,45,60,1
482,488,488,482,Psychic,285,45,30,50,65,50,45,488,Psychic,310,20,25,45,70,90,60,0
483,330,330,483,Poison,329,63,63,47,41,41,74,330,Steel,480,50,105,125,55,95,50,0
622,138,138,622,Dark,488,65,90,115,45,115,58,138,Bug,600,65,155,120,65,90,105,0
515,120,515,515,Normal,515,110,85,95,80,95,50,120,Ground,345,80,85,95,30,30,25,1
182,79,79,182,Bug,250,40,60,40,40,40,30,79,Water,335,40,40,35,50,100,70,0
75,585,75,75,Fighting,505,90,130,80,65,85,55,585,Rock,390,70,105,105,50,40,20,1
554,136,554,554,Psychic,600,100,100,100,100,100,100,136,Fire,495,65,95,57,100,85,93,1
444,400,444,444,Normal,485,85,120,70,50,60,100,400,Ice,410,90,60,70,75,70,45,1
251,740,740,251,Ground,330,90,60,60,40,40,40,740,Fairy,552,78,65,68,112,154,75,0
469,503,503,469,Grass,450,70,60,70,87,78,85,503,Poison,500,70,90,110,60,75,95,0
576,227,576,576,Water,498,75,98,63,98,63,101,227,Fairy,450,90,120,75,60,60,45,1
453,708,708,453,Grass,515,60,70,65,125,105,90,708,Dragon,680,100,150,120,120,100,90,0
276,208,276,276,Grass,630,70,110,75,145,85,145,208,Grass,425,75,75,55,105,85,30,1
11,384,384,11,Water,405,59,63,80,65,80,58,384,Normal,420,70,70,70,70,70,70,0
371,614,614,371,Rock,440,70,95,85,55,65,70,614,Ground,519,95,117,80,65,70,92,0
52,303,303,52,Bug,285,35,70,55,45,55,25,303,Water,430,60,50,100,85,70,65,0
570,311,570,570,Dark,446,64,88,50,88,50,106,311,Grass,460,60,130,80,60,60,70,1
682,567,682,682,Fighting,510,65,125,60,95,60,105,567,Normal,370,65,80,65,35,65,60,1
393,723,393,393,Dark,465,65,130,60,75,60,75,723,Fire,409,59,59,58,90,70,73,1
255,408,408,255,Normal,250,55,20,35,20,45,75,408,Dragon,420,65,95,100,60,50,50,0
26,753,26,26,Normal,413,55,81,60,50,70,97,753,Fairy,341,78,52,60,63,65,23,1
569,327,327,569,Dark,281,41,50,37,50,37,66,327,Dark,380,50,75,75,65,65,50,0
600,464,600,600,Fighting,465,75,125,75,30,75,85,464,Bug,474,70,80,102,80,102,40,1
690,92,690,690,Normal,510,100,123,75,57,75,80,92,Normal,310,35,85,45,35,35,75,1
642,175,175,642,Water,305,62,44,50,44,50,55,175,Water,530,85,105,100,79,83,78,0
429,387,429,429,Psychic,600,50,150,50,150,50,150,387,Ghost,455,64,115,65,83,63,65,1
723,263,263,723,Fire,409,59,59,58,90,70,73,263,Electric,580,90,85,75,115,100,115,0
239,752,752,239,Ice,250,50,50,40,30,30,50,752,Steel,520,60,50,150,50,150,60,0
770,501,770,770,Rock,521,123,77,72,99,92,58,501,Ground,525,108,112,118,68,72,47,1
328,475,475,328,Dark,480,50,85,125,85,115,20,475,Normal,350,55,66,44,44,56,85,0
516,596,596,516,Ground,535,115,140,130,55,55,40,596,Water,294,50,50,40,50,40,64,0
688,446,446,688,Normal,490,95,110,95,40,95,55,446,Normal,410,79,85,60,55,60,71,0
614,450,614,614,Ground,519,95,117,80,65,70,92,450,Electric,363,60,85,49,60,49,60,1
205,162,205,205,Grass,460,75,55,70,55,95,110,162,Dragon,600,91,134,95,100,100,80,1
163,552,163,163,Psychic,680,106,110,90,154,90,130,552,Grass,600,100,103,75,120,75,127,1
324,430,430,324,Rock,375,30,45,135,45,90,30,430,Psychic,600,50,180,20,180,20,150,0
438,563,438,438,Fire,534,76,104,71,104,71,108,563,Water,528,95,100,85,108,70,70,1
643,311,643,643,Water,473,75,87,63,87,63,98,311,Grass,460,60,130,80,60,60,70,1
4,498,498,4,Grass,625,80,100,123,122,120,80,498,Fighting,525,70,110,70,115,70,90,0
318,335,335,318,Normal,240,64,51,23,51,23,28,335,Fighting,280,30,40,55,40,55,60,0
623,750,750,623,Psychic,490,72,58,80,103,80,97,750,Steel,448,59,110,150,45,49,35,0
492,639,492,492,Dragon,300,58,70,45,40,45,42,639,Psychic,290,45,30,40,105,50,20,1
57,100,57,57,Ground,405,35,80,50,50,70,120,100,Ghost,310,30,35,30,100,35,80,1
605,231,605,605,Bug,360,40,55,99,40,79,47,231,Bug,505,20,10,230,10,230,5,1
574,460,574,574,Fire,498,75,98,63,98,63,101,460,Bug,424,60,79,105,59,85,36,1
60,584,60,60,Water,320,50,52,48,65,50,55,584,Rock,280,55,75,85,25,25,15,1
228,759,228,228,Water,430,65,95,75,55,55,85,759,Rock,306,42,52,67,39,56,50,1
294,318,294,294,Water,220,40,30,30,40,50,30,318,Normal,240,64,51,23,51,23,28,1
271,720,271,271,Fire,680,106,130,90,110,154,90,720,Grass,405,61,78,95,56,58,57,1
564,377,377,564,Normal,255,45,55,39,35,39,42,377,Ground,500,60,70,105,70,120,75,0
428,494,494,428,Steel,600,100,100,100,100,100,100,494,Dragon,600,108,130,95,80,85,102,0
283,63,63,283,Water,535,100,110,90,85,90,60,63,Fighting,455,65,105,60,60,70,95,0
37,298,37,37,Poison,505,90,92,87,75,85,76,298,Grass,340,70,70,40,60,40,60,1
616,645,616,616,Fire,480,105,140,55,30,55,95,645,Ice,395,51,65,65,80,75,59,1
243,31,31,243,Water,480,75,105,75,105,75,45,31,Electric,320,35,55,40,50,50,90,0
681,629,629,681,Fighting,350,45,85,50,55,50,65,629,Rock,567,75,140,65,112,65,110,0
377,408,377,377,Ground,500,60,70,105,70,120,75,408,Dragon,420,65,95,100,60,50,50,1
53,459,459,53,Bug,405,60,95,80,60,80,30,459,Bug,424,60,59,85,79,105,36,0
544,84,544,544,Normal,670,110,160,110,80,110,100,84,Fire,410,50,85,55,65,65,90,1
116,105,116,116,Fighting,455,50,105,79,35,110,76,105,Psychic,328,60,48,45,43,90,42,1
533,137,533,533,Electric,520,50,65,107,105,107,86,137,Bug,500,65,125,100,55,70,85,1
301,501,301,301,Normal,430,60,85,60,50,50,125,501,Ground,525,108,112,118,68,72,47,1
500,31,500,500,Ground,330,68,72,78,38,42,32,31,Electric,320,35,55,40,50,50,90,1
96,710,710,96,Poison,325,80,80,50,40,50,25,710,Ground,600,89,145,90,105,80,91,0
727,714,727,727,Water,530,72,95,67,103,71,122,714,Water,580,91,72,90,129,90,108,1
52,298,298,52,Bug,285,35,70,55,45,55,25,298,Grass,340,70,70,40,60,40,60,0
52,485,52,52,Bug,285,35,70,55,45,55,25,485,Steel,300,57,24,86,24,86,23,1
538,164,164,538,Psychic,580,75,75,130,75,130,95,164,Psychic,780,106,190,100,154,100,130,0
143,739,143,143,Water,535,130,85,80,85,95,60,739,Fairy,371,54,45,47,75,98,52,1
444,80,80,444,Normal,485,85,120,70,50,60,100,80,Water,515,80,70,65,80,120,100,0
699,754,754,699,Bug,550,85,60,65,135,105,100,754,Fairy,462,101,72,72,99,89,29,0
642,414,414,642,Water,305,62,44,50,44,50,55,414,Steel,700,80,145,150,105,110,110,0
197,67,67,197,Electric,610,90,95,105,165,110,45,67,Water,385,65,65,65,50,50,90,0
77,617,617,77,Grass,390,65,90,50,85,45,55,617,Fire,540,105,30,105,140,105,55,0
725,167,725,725,Water,314,41,56,40,62,44,71,167,Grass,318,45,49,65,49,65,45,1
769,496,769,769,Rock,362,77,59,50,67,63,46,496,Normal,390,135,85,40,40,85,5,1
44,245,44,44,Fire,505,73,76,75,81,100,100,245,Water,465,65,40,70,80,140,70,1
766,552,552,766,Electric,481,62,55,52,109,94,109,552,Grass,600,100,103,75,120,75,127,0
290,499,499,290,Bug,205,50,35,55,25,25,15,499,Fighting,625,70,145,88,140,70,112,0
379,794,794,379,Rock,495,86,81,97,81,107,43,794,Dark,680,126,131,95,131,98,99,0
221,564,564,221,Bug,465,75,90,140,60,60,40,564,Normal,255,45,55,39,35,39,42,0
611,148,611,611,Water,460,70,92,65,80,55,98,148,Fire,525,65,130,60,95,110,65,1
231,386,386,231,Bug,505,20,10,230,10,230,5,386,Ghost,295,44,75,35,63,33,45,0
548,211,548,548,Water,480,80,80,80,80,80,80,211,Water,430,95,85,85,65,65,35,1
201,416,416,201,Rock,410,70,100,115,30,65,30,416,Ice,580,80,50,100,100,200,50,0
580,769,580,580,Normal,358,62,77,62,50,42,65,769,Rock,362,77,59,50,67,63,46,1
766,156,156,766,Electric,481,62,55,52,109,94,109,156,Normal,540,160,110,65,65,110,30,0
273,514,273,273,Grass,310,40,45,35,65,55,70,514,Electric,535,70,70,115,130,90,60,1
138,193,138,138,Bug,600,65,155,120,65,90,105,193,Psychic,470,65,75,70,95,70,95,1
324,45,324,324,Rock,375,30,45,135,45,90,30,45,Normal,270,115,45,20,45,25,20,1
684,424,424,684,Ground,303,59,74,50,35,50,35,424,Ground,670,100,150,140,100,90,90,0
395,526,526,395,Psychic,260,95,23,48,23,48,23,526,Normal,535,85,80,70,135,75,90,0
232,168,232,232,Bug,500,80,125,75,40,95,85,168,Grass,405,60,62,80,63,80,60,1
754,515,515,754,Fairy,462,101,72,72,99,89,29,515,Normal,515,110,85,95,80,95,50,0
446,530,530,446,Normal,410,79,85,60,55,60,71,530,Ghost,525,45,100,135,65,135,45,0
552,348,552,552,Grass,600,100,103,75,120,75,127,348,Water,305,45,90,20,65,20,65,1
553,317,317,553,Normal,720,120,120,120,120,120,120,317,Bug,236,1,90,45,30,30,40,0
41,24,24,41,Fairy,323,70,45,48,60,65,35,24,Normal,579,83,80,80,135,80,121,0
241,377,377,241,Water,380,55,55,85,65,85,35,377,Ground,500,60,70,105,70,120,75,0
798,378,798,798,Psychic,600,80,110,60,150,130,70,378,Rock,355,66,41,77,61,87,23,1
562,587,587,562,Water,413,75,75,60,83,60,60,587,Psychic,313,55,45,43,55,43,72,0
706,431,706,706,Electric,580,79,105,70,145,80,101,431,Psychic,600,50,70,160,70,160,90,1
118,37,37,118,Poison,340,40,65,95,60,45,35,37,Poison,505,90,92,87,75,85,76,0
667,718,718,667,Psychic,335,55,55,55,85,55,30,718,Bug,600,71,120,95,120,95,99,0
333,404,404,333,Steel,530,70,110,180,60,60,50,404,Water,485,55,84,105,114,75,52,0
60,250,250,60,Water,320,50,52,48,65,50,55,250,Water,540,75,95,95,95,95,85,0
251,775,775,251,Ground,330,90,60,60,40,40,40,775,Dragon,300,45,50,35,55,75,40,0
345,690,690,345,Grass,400,50,60,45,100,80,65,690,Normal,510,100,123,75,57,75,80,0
198,480,480,198,Grass,490,75,80,95,90,100,50,480,Normal,310,49,55,42,42,37,85,0
189,79,79,189,Normal,210,90,30,15,40,20,15,79,Water,335,40,40,35,50,100,70,0
296,354,296,296,Water,480,80,70,70,90,100,70,354,Fire,460,70,100,70,105,75,40,1
151,474,474,151,Rock,495,70,60,125,115,70,55,474,Ghost,498,150,80,44,90,54,80,0
94,547,547,94,Water,325,65,45,55,45,70,45,547,Psychic,600,120,70,120,75,130,85,0
502,327,502,502,Poison,330,40,50,90,30,55,65,327,Dark,380,50,75,75,65,65,50,1
242,500,242,242,Water,300,35,65,35,65,35,65,500,Ground,330,68,72,78,38,42,32,1
502,415,502,502,Poison,330,40,50,90,30,55,65,415,Rock,580,80,100,200,50,100,50,1
743,551,551,743,Fighting,348,67,82,62,46,48,43,551,Grass,600,100,100,100,100,100,100,0
75,686,686,75,Fighting,505,90,130,80,65,85,55,686,Dark,340,45,85,70,40,40,60,0
277,674,674,277,Fire,310,45,60,40,70,50,45,674,Dragon,540,76,147,90,60,70,97,0
358,163,163,358,Psychic,470,80,45,65,90,110,80,163,Psychic,680,106,110,90,154,90,130,0
405,514,514,405,Water,485,100,90,130,45,65,55,514,Electric,535,70,70,115,130,90,60,0
365,515,515,365,Normal,310,45,40,60,40,75,50,515,Normal,515,110,85,95,80,95,50,0
697,372,697,697,Dark,600,92,105,90,125,90,98,372,Water,288,50,48,43,46,41,60,1
738,60,60,738,Fairy,303,44,38,39,61,79,42,60,Water,320,50,52,48,65,50,55,0
86,73,73,86,Water,315,90,65,65,40,40,15,73,Fighting,305,70,80,50,35,35,35,0
131,509,131,131,Water,520,60,75,85,100,85,115,509,Water,345,45,20,50,60,120,50,1
366,83,366,366,Dragon,490,75,70,90,70,105,80,83,Rock,495,80,120,130,55,65,45,1
553,651,553,553,Normal,720,120,120,120,120,120,120,651,Bug,495,70,135,105,60,105,20,1
174,594,174,174,Water,405,65,80,80,59,63,58,594,Fighting,405,85,105,85,40,50,40,1
673,614,614,673,Dragon,410,66,117,70,40,50,67,614,Ground,519,95,117,80,65,70,92,0
466,680,466,466,Water,330,55,65,35,60,30,85,680,Ground,471,109,66,84,81,99,32,1
194,30,30,194,Electric,280,55,40,40,65,45,35,30,Poison,438,60,85,69,65,79,80,0
